EmployeeID,Attrition,Age,TravelProfile,Department,HomeToWork,EducationField,Gender,HourlnWeek,Involvement,WorkLifeBalance,Designation,JobSatisfaction,ESOPs,NumCompaniesWorked,OverTime,SalaryHikelastYear,WorkExperience,LastPromotion,CurrentProfile,MaritalStatus,MonthlyIncome,Data
5110719.0,0.0,39.0,Rarely,Analytics,11.0,CA,Male,76.0,3.0,2.0,Manager,5.0,1.0,2.0,0.0,18.0,10.0,7.0,7.0,Married,20377.0,train
5110720.0,1.0,49.0,Yes,Analytics,29.0,Statistics,Male,67.0,4.0,3.0,Manager,5.0,0.0,3.0,0.0,25.0,20.0,1.0,3.0,Single,19284.0,train
5110721.0,0.0,48.0,Rarely,Analytics,16.0,Other,Female,59.0,3.0,5.0,Executive,5.0,1.0,8.0,0.0,17.0,10.0,7.0,6.0,Married,17367.0,train
5110722.0,0.0,35.0,No,Analytics,6.0,Statistics,Male,42.0,4.0,4.0,Executive,1.0,1.0,4.0,0.0,23.0,7.0,1.0,3.0,Married,18979.0,train
5110723.0,1.0,51.0,Rarely,Sales,31.0,Marketing Diploma,Male,41.0,4.0,3.0,Senior Manager,5.0,1.0,5.0,1.0,19.0,21.0,3.0,1.0,Married,26854.0,train
5110724.0,0.0,34.0,Yes,Analytics,11.0,CA,Male,43.0,3.0,5.0,Executive,3.0,0.0,1.0,1.0,22.0,5.0,2.0,3.0,Married,18815.0,train
5110725.0,1.0,32.0,Rarely,Sales,2.0,Statistics,Male,34.0,5.0,5.0,Manager,4.0,0.0,6.0,0.0,20.0,10.0,0.0,0.0,Single,21735.0,train
5110726.0,1.0,29.0,Rarely,Analytics,27.0,CA,Male,53.0,3.0,1.0,Executive,4.0,1.0,2.0,1.0,23.0,2.0,1.0,1.0,Married,18408.0,train
5110727.0,1.0,18.0,Yes,Analytics,6.0,Marketing Diploma,Male,69.0,3.0,2.0,Executive,4.0,1.0,1.0,1.0,19.0,0.0,0.0,0.0,Single,16878.0,train
5110728.0,0.0,41.0,Rarely,Sales,5.0,Marketing Diploma,Female,48.0,3.0,1.0,Manager,4.0,0.0,8.0,0.0,18.0,9.0,2.0,4.0,Married,21715.0,train
5110729.0,0.0,39.0,Rarely,Marketing,4.0,MBA,Female,44.0,1.0,5.0,Manager,4.0,1.0,9.0,0.0,20.0,10.0,3.0,6.0,Married,21389.0,train
5110730.0,0.0,27.0,Rarely,Analytics,6.0,Statistics,Female,59.0,3.0,2.0,Executive,4.0,1.0,1.0,1.0,17.0,4.0,1.0,2.0,Single,17478.0,train
5110731.0,1.0,28.0,Rarely,Analytics,3.0,Statistics,Male,79.0,3.0,3.0,Executive,3.0,1.0,2.0,0.0,16.0,5.0,0.0,0.0,Single,18485.0,train
5110732.0,0.0,40.0,Rarely,Analytics,1.0,Statistics,Male,59.0,3.0,3.0,Executive,1.0,0.0,8.0,0.0,24.0,8.0,0.0,0.0,Married,17406.0,train
5110733.0,0.0,56.0,Rarely,Analytics,8.0,Statistics,Male,49.0,5.0,2.0,Senior Manager,1.0,1.0,4.0,0.0,16.0,37.0,0.0,2.0,Single,22260.0,train
5110734.0,0.0,42.0,Rarely,Analytics,9.0,CA,Male,61.0,3.0,2.0,Executive,5.0,0.0,3.0,1.0,19.0,21.0,3.0,18.0,Single,20721.0,train
5110735.0,1.0,28.0,Rarely,Analytics,3.0,CA,Male,46.0,3.0,5.0,Executive,3.0,1.0,6.0,0.0,22.0,5.0,2.0,1.0,Single,19382.0,train
5110736.0,0.0,35.0,Rarely,Analytics,8.0,CA,Male,59.0,4.0,5.0,Manager,1.0,1.0,2.0,0.0,20.0,16.0,5.0,14.0,Married,19986.0,train
5110737.0,0.0,25.0,Rarely,Sales,9.0,Other,Female,55.0,3.0,1.0,Manager,3.0,1.0,0.0,1.0,27.0,6.0,0.0,4.0,Married,19907.0,train
5110738.0,1.0,30.0,Rarely,Analytics,3.0,Engineer,Male,57.0,3.0,1.0,Executive,3.0,0.0,1.0,0.0,20.0,8.0,2.0,6.0,Single,18058.0,train
5110739.0,0.0,30.0,Rarely,Marketing,10.0,MBA,Male,48.0,3.0,5.0,Manager,1.0,1.0,0.0,1.0,24.0,10.0,4.0,7.0,Married,21347.0,train
5110740.0,0.0,39.0,Rarely,Analytics,21.0,CA,Male,62.0,5.0,1.0,Manager,1.0,1.0,4.0,1.0,22.0,16.0,2.0,1.0,Married,21811.0,train
5110741.0,1.0,41.0,No,Sales,27.0,Statistics,Female,82.0,1.0,2.0,AVP,4.0,1.0,5.0,1.0,22.0,23.0,1.0,1.0,Single,29194.0,train
5110742.0,1.0,48.0,No,Analytics,32.0,Statistics,Male,60.0,3.0,1.0,Senior Manager,4.0,1.0,2.0,1.0,18.0,11.0,10.0,10.0,Married,27849.0,train
5110743.0,0.0,30.0,Rarely,Sales,8.0,Marketing Diploma,Female,73.0,3.0,1.0,Manager,5.0,1.0,7.0,0.0,19.0,8.0,0.0,2.0,Married,19779.0,train
5110744.0,0.0,49.0,No,Analytics,19.0,Statistics,Male,62.0,3.0,5.0,Manager,1.0,0.0,1.0,1.0,20.0,7.0,1.0,7.0,Married,21804.0,train
5110745.0,0.0,33.0,Rarely,Analytics,11.0,CA,Female,63.0,1.0,5.0,Manager,3.0,1.0,6.0,0.0,18.0,10.0,2.0,4.0,Married,21175.0,train
5110746.0,1.0,29.0,Rarely,Sales,24.0,Statistics,Female,45.0,4.0,1.0,Senior Manager,5.0,0.0,1.0,0.0,18.0,11.0,3.0,10.0,Married,22336.0,train
5110747.0,0.0,43.0,Yes,Analytics,1.0,Statistics,Female,33.0,3.0,5.0,Manager,2.0,0.0,4.0,0.0,18.0,12.0,2.0,2.0,Divorced,20562.0,train
5110748.0,0.0,28.0,Rarely,Analytics,14.0,Statistics,Male,63.0,3.0,2.0,Executive,5.0,1.0,1.0,0.0,20.0,7.0,2.0,5.0,Divorced,18099.0,train
5110749.0,0.0,32.0,Rarely,Analytics,7.0,Statistics,Male,43.0,3.0,2.0,Executive,3.0,0.0,3.0,0.0,25.0,8.0,1.0,4.0,Single,18038.0,train
5110750.0,0.0,29.0,Rarely,Analytics,4.0,Engineer,Male,56.0,3.0,3.0,Executive,5.0,0.0,3.0,0.0,17.0,6.0,2.0,3.0,Single,18080.0,train
5110751.0,0.0,49.0,Rarely,Sales,5.0,Marketing Diploma,Female,39.0,3.0,4.0,Manager,1.0,1.0,3.0,0.0,20.0,15.0,7.0,8.0,Married,20051.0,train
5110752.0,1.0,32.0,Yes,Analytics,5.0,Statistics,Male,66.0,3.0,1.0,Executive,1.0,1.0,7.0,1.0,19.0,8.0,3.0,3.0,Married,19722.0,train
5110753.0,0.0,46.0,Rarely,Sales,23.0,Statistics,Female,52.0,3.0,2.0,Manager,3.0,0.0,9.0,0.0,21.0,9.0,1.0,2.0,Single,20850.0,train
5110754.0,1.0,36.0,Rarely,Analytics,1.0,Engineer,Male,55.0,3.0,4.0,Executive,3.0,0.0,0.0,0.0,19.0,7.0,1.0,5.0,Single,17058.0,train
5110755.0,1.0,55.0,Rarely,Sales,14.0,Marketing Diploma,Male,55.0,1.0,4.0,AVP,3.0,0.0,6.0,1.0,22.0,24.0,3.0,8.0,Single,28695.0,train
5110756.0,0.0,46.0,Rarely,Sales,4.0,Marketing Diploma,Male,52.0,3.0,4.0,AVP,3.0,0.0,3.0,0.0,17.0,23.0,4.0,9.0,Married,32465.0,train
5110757.0,0.0,42.0,Yes,Analytics,9.0,CA,Male,35.0,3.0,5.0,Executive,2.0,1.0,5.0,1.0,19.0,8.0,2.0,2.0,Single,17515.0,train
5110758.0,0.0,44.0,Rarely,Analytics,5.0,CA,Male,50.0,3.0,2.0,Manager,4.0,0.0,9.0,0.0,17.0,10.0,2.0,3.0,Single,20933.0,train
5110759.0,0.0,48.0,No,Analytics,1.0,CA,Male,35.0,1.0,5.0,AVP,2.0,0.0,2.0,0.0,27.0,27.0,2.0,1.0,Single,20229.0,train
5110760.0,0.0,33.0,Rarely,Sales,11.0,CA,Male,58.0,1.0,5.0,Manager,1.0,0.0,2.0,0.0,21.0,11.0,1.0,9.0,Married,22209.0,train
5110761.0,0.0,52.0,Rarely,Analytics,9.0,Other,Female,54.0,3.0,1.0,Executive,5.0,0.0,9.0,0.0,18.0,12.0,0.0,4.0,Divorced,17950.0,train
5110762.0,0.0,54.0,Rarely,Analytics,6.0,CA,Male,47.0,3.0,1.0,AVP,3.0,0.0,4.0,1.0,22.0,22.0,2.0,4.0,Divorced,33584.0,train
5110763.0,0.0,35.0,Rarely,Analytics,5.0,Other,Male,75.0,3.0,2.0,Executive,2.0,1.0,1.0,0.0,17.0,1.0,0.0,0.0,Married,16951.0,train
5110764.0,1.0,44.0,Yes,Analytics,25.0,Statistics,Male,43.0,3.0,1.0,Executive,3.0,1.0,3.0,1.0,27.0,19.0,0.0,0.0,Married,18161.0,train
5110765.0,0.0,38.0,Rarely,Analytics,16.0,CA,Male,49.0,3.0,4.0,Manager,1.0,0.0,2.0,0.0,23.0,11.0,4.0,8.0,Married,20285.0,train
5110766.0,0.0,58.0,Yes,Analytics,16.0,Statistics,Male,57.0,3.0,2.0,AVP,3.0,1.0,2.0,1.0,19.0,23.0,2.0,2.0,Married,30787.0,train
5110767.0,0.0,55.0,Rarely,Analytics,20.0,Engineer,Female,58.0,3.0,5.0,Senior Manager,3.0,0.0,9.0,0.0,17.0,23.0,1.0,9.0,Divorced,26739.0,train
5110768.0,1.0,29.0,Rarely,Analytics,19.0,CA,Male,59.0,4.0,4.0,Executive,1.0,0.0,1.0,1.0,18.0,4.0,0.0,1.0,Single,17389.0,train
5110769.0,1.0,50.0,Rarely,Sales,9.0,Marketing Diploma,Male,56.0,4.0,5.0,Executive,3.0,0.0,1.0,1.0,19.0,3.0,0.0,2.0,Divorced,17683.0,train
5110770.0,1.0,51.0,Rarely,Analytics,5.0,Statistics,Male,59.0,3.0,1.0,Executive,3.0,0.0,9.0,1.0,17.0,18.0,2.0,7.0,Divorced,20229.0,train
5110771.0,0.0,40.0,Rarely,Sales,7.0,Statistics,Female,49.0,4.0,1.0,Manager,3.0,1.0,5.0,0.0,20.0,18.0,6.0,10.0,Divorced,21902.0,train
5110772.0,0.0,36.0,Yes,Analytics,4.0,CA,Male,30.0,3.0,2.0,Executive,4.0,0.0,4.0,0.0,17.0,13.0,7.0,2.0,Single,17088.0,train
5110773.0,0.0,31.0,Rarely,Sales,8.0,Statistics,Male,44.0,4.0,4.0,Senior Manager,2.0,0.0,9.0,0.0,26.0,10.0,0.0,1.0,Married,26557.0,train
5110774.0,0.0,29.0,Yes,Analytics,3.0,Statistics,Male,57.0,3.0,1.0,Manager,1.0,1.0,1.0,0.0,24.0,6.0,1.0,3.0,Married,23853.0,train
5110775.0,0.0,47.0,Rarely,Sales,3.0,Marketing Diploma,Female,64.0,3.0,2.0,Senior Manager,5.0,0.0,2.0,0.0,31.0,25.0,16.0,8.0,Married,26453.0,train
5110776.0,0.0,33.0,Rarely,Analytics,8.0,CA,Male,49.0,3.0,4.0,Senior Manager,3.0,1.0,0.0,0.0,16.0,14.0,3.0,7.0,Divorced,26691.0,train
5110777.0,0.0,46.0,Rarely,Analytics,16.0,Statistics,Male,52.0,3.0,3.0,VP,4.0,0.0,5.0,0.0,16.0,25.0,0.0,3.0,Married,34081.0,train
5110778.0,0.0,47.0,Rarely,Analytics,11.0,Statistics,Female,76.0,4.0,3.0,Manager,5.0,0.0,9.0,1.0,29.0,20.0,2.0,8.0,Married,20615.0,train
5110779.0,0.0,41.0,No,Analytics,12.0,Other,Male,53.0,3.0,4.0,Manager,3.0,0.0,4.0,0.0,17.0,12.0,1.0,8.0,Married,19975.0,train
5110780.0,0.0,33.0,Rarely,Analytics,8.0,CA,Male,49.0,3.0,2.0,Senior Manager,3.0,1.0,0.0,0.0,16.0,14.0,3.0,7.0,Divorced,26691.0,train
5110781.0,1.0,48.0,No,Analytics,32.0,Statistics,Male,60.0,3.0,5.0,Senior Manager,4.0,1.0,2.0,1.0,18.0,11.0,10.0,10.0,Divorced,27849.0,train
5110782.0,0.0,50.0,Rarely,Analytics,18.0,Statistics,Female,50.0,4.0,4.0,Senior Manager,5.0,0.0,5.0,0.0,20.0,19.0,1.0,11.0,Married,28269.0,train
5110783.0,0.0,52.0,No,Sales,121.0,Statistics,Male,40.0,3.0,3.0,Executive,1.0,1.0,2.0,0.0,20.0,16.0,0.0,0.0,Married,18482.0,train
5110784.0,1.0,34.0,Rarely,Analytics,7.0,CA,Male,53.0,3.0,4.0,Executive,5.0,0.0,2.0,0.0,16.0,8.0,1.0,3.0,Single,17960.0,train
5110785.0,0.0,42.0,Rarely,Marketing,9.0,Engineer,Male,52.0,3.0,1.0,Executive,3.0,0.0,0.0,1.0,16.0,4.0,1.0,0.0,Married,17696.0,train
5110786.0,1.0,51.0,Rarely,Analytics,5.0,Statistics,Male,59.0,3.0,1.0,Executive,3.0,0.0,9.0,1.0,17.0,18.0,2.0,7.0,Divorced,20229.0,train
5110787.0,0.0,29.0,Yes,Analytics,11.0,Statistics,Female,61.0,3.0,5.0,Executive,4.0,0.0,0.0,0.0,19.0,8.0,1.0,1.0,Married,18291.0,train
5110788.0,0.0,48.0,Yes,Analytics,19.0,CA,Male,66.0,1.0,5.0,Manager,3.0,0.0,2.0,1.0,25.0,10.0,3.0,8.0,Married,21067.0,train
5110789.0,0.0,41.0,No,Marketing,5.0,MBA,Male,60.0,5.0,4.0,Manager,4.0,1.0,6.0,0.0,24.0,10.0,1.0,2.0,Married,21430.0,train
5110790.0,1.0,23.0,Rarely,Analytics,6.0,Statistics,Female,36.0,3.0,4.0,Manager,3.0,0.0,1.0,1.0,25.0,5.0,1.0,3.0,Married,20171.0,train
5110791.0,0.0,32.0,Yes,Sales,10.0,CA,Male,35.0,5.0,1.0,Manager,2.0,1.0,0.0,0.0,22.0,9.0,0.0,7.0,Married,19668.0,train
5110792.0,1.0,53.0,Rarely,Sales,25.0,Statistics,Male,66.0,3.0,1.0,Senior Manager,5.0,0.0,6.0,1.0,18.0,15.0,2.0,2.0,Single,25448.0,train
5110793.0,0.0,38.0,Yes,Sales,7.0,Marketing Diploma,Male,43.0,3.0,3.0,Executive,1.0,0.0,5.0,0.0,23.0,14.0,6.0,3.0,Married,18793.0,train
5110794.0,1.0,27.0,No,Sales,32.0,CA,Male,81.0,5.0,5.0,Manager,5.0,1.0,9.0,0.0,24.0,8.0,3.0,3.0,Single,20969.0,train
5110795.0,0.0,36.0,Rarely,Analytics,1.0,Other,Female,35.0,3.0,3.0,Manager,4.0,1.0,0.0,0.0,20.0,10.0,0.0,5.0,Divorced,20228.0,train
5110796.0,0.0,39.0,Rarely,Analytics,19.0,Statistics,Male,32.0,3.0,1.0,Manager,3.0,1.0,0.0,0.0,16.0,9.0,1.0,7.0,Single,19534.0,train
5110797.0,0.0,59.0,Yes,Sales,1.0,Statistics,Female,57.0,4.0,4.0,Manager,3.0,1.0,7.0,0.0,16.0,20.0,1.0,3.0,Single,20473.0,train
5110798.0,1.0,39.0,Rarely,Analytics,7.0,CA,Male,59.0,3.0,1.0,Executive,5.0,0.0,7.0,1.0,26.0,8.0,2.0,2.0,Married,17404.0,train
5110799.0,0.0,39.0,Yes,Analytics,11.0,CA,Female,60.0,4.0,1.0,Manager,4.0,0.0,2.0,1.0,22.0,21.0,1.0,8.0,Married,18133.0,train
5110800.0,0.0,56.0,Rarely,Marketing,9.0,Statistics,Male,67.0,3.0,3.0,VP,4.0,0.0,6.0,0.0,19.0,36.0,7.0,7.0,Single,34717.0,train
5110801.0,0.0,44.0,No,Analytics,10.0,CA,Male,39.0,2.0,5.0,Executive,2.0,0.0,5.0,0.0,20.0,8.0,3.0,3.0,Married,18089.0,train
5110802.0,1.0,37.0,Rarely,Analytics,12.0,CA,Female,61.0,5.0,5.0,Manager,4.0,1.0,5.0,0.0,20.0,15.0,0.0,0.0,Divorced,19777.0,train
5110803.0,0.0,48.0,Rarely,Analytics,9.0,Engineer,Male,76.0,1.0,3.0,Executive,4.0,1.0,5.0,0.0,16.0,7.0,0.0,0.0,Single,17559.0,train
5110804.0,0.0,38.0,Rarely,Analytics,13.0,Statistics,Female,54.0,3.0,5.0,Executive,5.0,0.0,1.0,1.0,19.0,7.0,5.0,3.0,Married,18782.0,train
5110805.0,0.0,30.0,No,Analytics,1.0,Statistics,Male,58.0,4.0,4.0,Senior Manager,3.0,1.0,1.0,0.0,20.0,12.0,5.0,8.0,Single,23474.0,train
5110806.0,0.0,33.0,Rarely,Analytics,8.0,Statistics,Female,69.0,4.0,5.0,Manager,4.0,0.0,4.0,0.0,18.0,13.0,3.0,6.0,Married,21878.0,train
5110807.0,0.0,29.0,Yes,Analytics,9.0,Statistics,Male,41.0,4.0,1.0,Executive,3.0,1.0,2.0,1.0,20.0,4.0,1.0,3.0,Married,18703.0,train
5110808.0,0.0,36.0,Rarely,Analytics,7.0,Statistics,Female,55.0,2.0,3.0,Manager,2.0,0.0,3.0,0.0,17.0,5.0,0.0,0.0,Divorced,18038.0,train
5110809.0,0.0,34.0,Rarely,Marketing,5.0,MBA,Male,61.0,3.0,4.0,Executive,3.0,1.0,2.0,0.0,19.0,6.0,2.0,5.0,Divorced,19600.0,train
5110810.0,0.0,35.0,Rarely,Analytics,26.0,Other,Male,54.0,4.0,1.0,Manager,2.0,1.0,4.0,0.0,19.0,9.0,0.0,2.0,Single,18681.0,train
5110811.0,1.0,32.0,No,Analytics,12.0,CA,Male,48.0,4.0,1.0,Executive,5.0,0.0,1.0,1.0,28.0,5.0,2.0,3.0,Single,18321.0,train
5110812.0,1.0,30.0,Yes,Analytics,6.0,CA,Female,59.0,3.0,4.0,Executive,4.0,1.0,0.0,0.0,22.0,4.0,1.0,2.0,Single,17422.0,train
5110813.0,0.0,50.0,Rarely,Analytics,1.0,CA,Male,66.0,3.0,3.0,AVP,2.0,1.0,9.0,0.0,27.0,32.0,1.0,3.0,Married,32399.0,train
5110814.0,0.0,35.0,Rarely,Analytics,6.0,Engineer,Male,62.0,3.0,1.0,Senior Manager,4.0,0.0,0.0,0.0,20.0,17.0,0.0,13.0,Single,23095.0,train
5110815.0,1.0,20.0,Rarely,Sales,9.0,Marketing Diploma,Male,52.0,3.0,2.0,Executive,3.0,1.0,2.0,1.0,25.0,1.0,1.0,1.0,Single,17675.0,train
5110816.0,0.0,41.0,Rarely,Analytics,5.0,CA,Male,70.0,3.0,2.0,Executive,3.0,0.0,3.0,0.0,20.0,9.0,2.0,3.0,Married,18345.0,train
5110817.0,0.0,25.0,Rarely,Analytics,8.0,CA,Male,64.0,4.0,1.0,Executive,2.0,1.0,1.0,0.0,16.0,2.0,2.0,1.0,Divorced,17889.0,train
5110818.0,1.0,34.0,Rarely,Analytics,13.0,CA,Male,40.0,5.0,1.0,Executive,1.0,1.0,8.0,0.0,19.0,9.0,2.0,4.0,Married,19408.0,train
5110819.0,1.0,39.0,Rarely,Analytics,24.0,CA,Male,63.0,3.0,3.0,Executive,5.0,1.0,0.0,0.0,18.0,6.0,0.0,3.0,Single,18904.0,train
5110820.0,0.0,23.0,Rarely,Analytics,10.0,CA,Male,37.0,3.0,5.0,Executive,5.0,1.0,1.0,0.0,19.0,5.0,0.0,2.0,Married,17500.0,train
5110821.0,0.0,52.0,Rarely,Analytics,14.0,Engineer,Female,54.0,4.0,1.0,AVP,4.0,1.0,4.0,0.0,22.0,30.0,1.0,4.0,Single,29142.0,train
5110822.0,0.0,36.0,Rarely,Analytics,1.0,CA,Female,59.0,3.0,2.0,Executive,3.0,0.0,7.0,0.0,19.0,7.0,1.0,2.0,Married,17232.0,train
5110823.0,0.0,41.0,Rarely,Marketing,11.0,MBA,Male,73.0,4.0,4.0,VP,2.0,0.0,3.0,0.0,20.0,23.0,12.0,6.0,Married,34141.0,train
5110824.0,1.0,38.0,Yes,Analytics,13.0,CA,Male,63.0,3.0,5.0,Senior Manager,3.0,0.0,7.0,0.0,17.0,18.0,1.0,1.0,Married,26048.0,train
5110825.0,0.0,41.0,No,Analytics,3.0,Other,Female,62.0,4.0,4.0,Manager,3.0,0.0,2.0,1.0,22.0,10.0,0.0,7.0,Single,20229.0,train
5110826.0,0.0,53.0,No,Sales,32.0,Statistics,Male,42.0,3.0,2.0,Executive,1.0,1.0,3.0,0.0,21.0,17.0,1.0,1.0,Married,19482.0,train
5110827.0,0.0,36.0,Rarely,Analytics,3.0,Statistics,Female,59.0,3.0,5.0,Executive,5.0,0.0,1.0,0.0,18.0,1.0,0.0,0.0,Married,17341.0,train
5110828.0,0.0,21.0,Rarely,Analytics,16.0,Statistics,Male,66.0,3.0,1.0,Executive,2.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,Single,20229.0,train
5110829.0,0.0,26.0,Rarely,Sales,7.0,Statistics,Female,69.0,4.0,3.0,Manager,1.0,0.0,2.0,1.0,17.0,6.0,2.0,4.0,Single,20487.0,train
5110830.0,0.0,41.0,No,Sales,11.0,Statistics,Male,56.0,3.0,4.0,Manager,2.0,1.0,7.0,0.0,19.0,10.0,1.0,10.0,Single,21230.0,train
5110831.0,0.0,51.0,Rarely,Analytics,3.0,CA,Male,68.0,3.0,5.0,AVP,2.0,0.0,10.0,0.0,28.0,33.0,2.0,4.0,Married,33399.0,train
5110832.0,0.0,52.0,No,Sales,3.0,Statistics,Male,79.0,4.0,4.0,VP,3.0,0.0,1.0,1.0,23.0,33.0,15.0,12.0,Single,34068.0,train
5110833.0,0.0,33.0,Rarely,Analytics,9.0,Statistics,Male,69.0,3.0,3.0,Manager,3.0,1.0,2.0,1.0,22.0,10.0,0.0,0.0,Single,21388.0,train
5110834.0,0.0,39.0,Yes,Analytics,1.0,Statistics,Male,52.0,3.0,1.0,VP,3.0,1.0,1.0,1.0,19.0,21.0,1.0,6.0,Married,20229.0,train
5110835.0,0.0,35.0,Rarely,Analytics,17.0,CA,Male,59.0,2.0,5.0,Executive,4.0,0.0,0.0,0.0,18.0,6.0,0.0,3.0,Divorced,17426.0,train
5110836.0,0.0,39.0,Yes,Analytics,5.0,CA,Female,51.0,3.0,5.0,Manager,3.0,0.0,0.0,0.0,18.0,10.0,3.0,8.0,Single,20229.0,train
5110837.0,1.0,32.0,Yes,Sales,3.0,Statistics,Female,59.0,5.0,4.0,Executive,3.0,1.0,2.0,0.0,18.0,2.0,1.0,1.0,Single,17359.0,train
5110838.0,0.0,23.0,Rarely,Analytics,27.0,Statistics,Male,53.0,3.0,2.0,Executive,1.0,1.0,1.0,0.0,17.0,4.0,0.0,2.0,Married,17904.0,train
5110839.0,1.0,26.0,Yes,Analytics,4.0,Engineer,Male,73.0,3.0,3.0,Executive,5.0,0.0,0.0,0.0,27.0,7.0,0.0,4.0,Single,18102.0,train
5110840.0,0.0,31.0,Yes,Analytics,25.0,Engineer,Female,30.0,3.0,5.0,Manager,1.0,0.0,2.0,0.0,25.0,9.0,1.0,4.0,Single,20238.0,train
5110841.0,0.0,35.0,Rarely,Sales,1.0,Marketing Diploma,Male,32.0,4.0,5.0,Manager,5.0,1.0,0.0,0.0,19.0,16.0,2.0,8.0,Single,19312.0,train
5110842.0,1.0,40.0,Rarely,Analytics,26.0,CA,Male,65.0,3.0,2.0,Executive,5.0,1.0,1.0,0.0,19.0,7.0,1.0,4.0,Single,19904.0,train
5110843.0,0.0,40.0,Rarely,Analytics,25.0,Engineer,Male,62.0,3.0,5.0,Manager,2.0,0.0,1.0,0.0,22.0,9.0,4.0,7.0,Married,18319.0,train
5110844.0,0.0,42.0,Rarely,Sales,5.0,Marketing Diploma,Male,45.0,3.0,4.0,Manager,5.0,0.0,7.0,0.0,18.0,9.0,1.0,5.0,Single,20155.0,train
5110845.0,0.0,59.0,No,Marketing,3.0,MBA,Female,32.0,4.0,1.0,VP,1.0,1.0,9.0,0.0,26.0,30.0,2.0,2.0,Married,33844.0,train
5110846.0,0.0,22.0,No,Sales,12.0,CA,Male,41.0,3.0,2.0,Executive,1.0,0.0,2.0,0.0,30.0,4.0,3.0,3.0,Single,18610.0,train
5110847.0,0.0,35.0,Rarely,Analytics,3.0,CA,Male,66.0,3.0,4.0,Manager,4.0,1.0,2.0,0.0,21.0,6.0,2.0,4.0,Divorced,20325.0,train
5110848.0,1.0,26.0,No,Sales,30.0,CA,Male,79.0,5.0,3.0,Manager,5.0,1.0,8.0,0.0,23.0,7.0,2.0,2.0,Single,19969.0,train
5110849.0,0.0,38.0,Rarely,Analytics,4.0,Engineer,Female,32.0,3.0,1.0,Manager,3.0,0.0,3.0,1.0,25.0,19.0,2.0,2.0,Single,19317.0,train
5110850.0,0.0,36.0,Rarely,Analytics,16.0,Statistics,Male,50.0,3.0,1.0,Executive,3.0,0.0,1.0,0.0,21.0,4.0,2.0,2.0,Married,17207.0,train
5110851.0,1.0,35.0,Rarely,Sales,27.0,CA,Female,42.0,4.0,3.0,Manager,4.0,1.0,1.0,1.0,29.0,17.0,11.0,11.0,Single,20599.0,train
5110852.0,0.0,38.0,Rarely,Marketing,1.0,MBA,Male,37.0,1.0,3.0,Executive,3.0,0.0,1.0,0.0,18.0,7.0,5.0,0.0,Divorced,17844.0,train
5110853.0,0.0,30.0,Rarely,Analytics,18.0,Statistics,Female,71.0,5.0,4.0,Executive,1.0,1.0,1.0,1.0,24.0,7.0,2.0,4.0,Married,18168.0,train
5110854.0,1.0,34.0,Rarely,Sales,25.0,CA,Female,40.0,4.0,2.0,Manager,4.0,0.0,0.0,1.0,28.0,16.0,10.0,10.0,Single,19599.0,train
5110855.0,0.0,42.0,Rarely,Analytics,9.0,CA,Male,57.0,3.0,2.0,Executive,4.0,0.0,8.0,0.0,27.0,7.0,0.0,4.0,Married,17766.0,train
5110856.0,1.0,37.0,Rarely,Analytics,19.0,Statistics,Female,45.0,1.0,5.0,Executive,5.0,1.0,2.0,0.0,22.0,19.0,16.0,3.0,Single,18743.0,train
5110857.0,1.0,32.0,No,Sales,12.0,Other,Male,60.0,1.0,3.0,Manager,3.0,1.0,8.0,0.0,17.0,6.0,1.0,2.0,Married,19707.0,train
5110858.0,0.0,33.0,No,Sales,18.0,Statistics,Male,38.0,3.0,4.0,AVP,3.0,0.0,1.0,0.0,16.0,10.0,6.0,0.0,Single,32444.0,train
5110859.0,0.0,31.0,Rarely,Sales,8.0,Marketing Diploma,Male,73.0,3.0,4.0,Manager,2.0,1.0,4.0,0.0,17.0,13.0,1.0,7.0,Married,22547.0,train
5110860.0,1.0,29.0,Yes,Analytics,25.0,Engineer,Male,45.0,1.0,5.0,Executive,5.0,0.0,1.0,0.0,22.0,1.0,0.0,0.0,Single,16091.0,train
5110861.0,1.0,28.0,Rarely,Analytics,3.0,Statistics,Male,79.0,3.0,4.0,Executive,3.0,1.0,2.0,0.0,16.0,5.0,0.0,0.0,Single,18485.0,train
5110862.0,1.0,44.0,Yes,Analytics,20.0,Engineer,Male,40.0,4.0,1.0,Executive,3.0,1.0,10.0,1.0,22.0,7.0,1.0,1.0,Married,18437.0,train
5110863.0,0.0,40.0,Rarely,Analytics,1.0,Statistics,Female,52.0,3.0,4.0,Manager,1.0,1.0,4.0,0.0,22.0,12.0,0.0,3.0,Married,21513.0,train
5110864.0,0.0,38.0,Yes,Analytics,13.0,Statistics,Male,45.0,4.0,3.0,Manager,5.0,0.0,2.0,0.0,20.0,10.0,1.0,2.0,Married,21288.0,train
5110865.0,0.0,31.0,Rarely,Analytics,19.0,Statistics,Male,35.0,3.0,4.0,Executive,1.0,1.0,2.0,0.0,18.0,11.0,1.0,3.0,Married,18862.0,train
5110866.0,0.0,32.0,Rarely,Analytics,4.0,Statistics,Female,39.0,3.0,2.0,Senior Manager,1.0,1.0,3.0,0.0,20.0,10.0,7.0,7.0,Single,26159.0,train
